flight_id,flight_no,scheduled_departure,scheduled_arrival,departure_airport,arrival_airport,status,aircraft_code,actual_departure,actual_arrival
26073,PG0466,2017-07-01 18:41:15,2017-07-01 22:41:15,ULY,RTW,Scheduled,CN1,2017-07-01 18:30:15,2017-07-01 22:30:15
26074,PG0467,2017-03-07 05:07:00,2017-03-07 07:07:00,ULY,RTW,Arrived,CN1,2017-03-07 05:09:00,2017-03-07 07:09:00
26075,PG0466,2017-04-16 13:42:44,2017-04-16 19:42:44,ULY,RTW,Scheduled,CN1,2017-04-16 13:54:44,2017-04-16 19:54:44
26076,PG0466,2017-10-13 03:55:28,2017-10-13 06:55:28,ULY,RTW,Arrived,CN1,2017-10-13 04:20:28,2017-10-13 07:20:28
26077,PG0467,2017-01-03 18:03:38,2017-01-03 23:03:38,ULY,RTW,Arrived,CN1,2017-01-03 17:51:38,2017-01-03 22:51:38
26078,PG0467,2017-10-04 04:16:46,2017-10-04 08:16:46,ULY,RTW,Scheduled,CN1,2017-10-04 03:46:46,2017-10-04 07:46:46
26079,PG0466,2017-07-01 19:59:18,2017-07-01 23:59:18,ULY,RTW,Scheduled,CN1,2017-07-01 19:34:18,2017-07-01 23:34:18
26080,PG0467,2017-03-08 12:55:33,2017-03-08 14:55:33,ULY,RTW,Scheduled,CN1,2017-03-08 12:53:33,2017-03-08 14:53:33
26081,PG0466,2017-01-13 06:17:53,2017-01-13 08:17:53,ULY,RTW,Scheduled,CN1,2017-01-13 06:22:53,2017-01-13 08:22:53
26082,PG0467,2017-08-17 02:06:20,2017-08-17 05:06:20,ULY,RTW,Scheduled,CN1,2017-08-17 02:10:20,2017-08-17 05:10:20
26083,PG0466,2017-05-08 20:42:59,2017-05-09 02:42:59,ULY,RTW,Scheduled,CN1,2017-05-08 20:17:59,2017-05-09 02:17:59
26084,PG0467,2017-09-17 18:31:28,2017-09-17 22:31:28,ULY,RTW,Arrived,CN1,2017-09-17 18:38:28,2017-09-17 22:38:28
26085,PG0466,2017-12-18 16:52:52,2017-12-18 19:52:52,ULY,RTW,Arrived,CN1,2017-12-18 17:07:52,2017-12-18 20:07:52
26086,PG0467,2017-08-12 03:40:14,2017-08-12 05:40:14,ULY,RTW,Arrived,CN1,2017-08-12 03:42:14,2017-08-12 05:42:14
26087,PG0467,2017-06-24 11:00:14,2017-06-24 17:00:14,ULY,RTW,Arrived,CN1,2017-06-24 11:13:14,2017-06-24 17:13:14
26088,PG0467,2017-05-13 11:57:32,2017-05-13 12:57:32,ULY,RTW,Arrived,CN1,2017-05-13 12:27:32,2017-05-13 13:27:32
26089,PG0467,2017-08-19 00:37:22,2017-08-19 06:37:22,ULY,RTW,Arrived,CN1,2017-08-19 00:36:22,2017-08-19 06:36:22
26090,PG0466,2017-10-29 17:33:21,2017-10-29 22:33:21,ULY,RTW,Arrived,CN1,2017-10-29 17:08:21,2017-10-29 22:08:21
26091,PG0466,2017-07-14 16:26:30,2017-07-14 18:26:30,ULY,RTW,Arrived,CN1,2017-07-14 16:05:30,2017-07-14 18:05:30
26092,PG0467,2017-07-24 02:23:33,2017-07-24 07:23:33,ULY,RTW,Arrived,CN1,2017-07-24 02:27:33,2017-07-24 07:27:33
26093,PG0466,2017-04-19 19:02:03,2017-04-19 21:02:03,ULY,RTW,Arrived,CN1,2017-04-19 19:19:03,2017-04-19 21:19:03
26094,PG0466,2017-05-13 23:26:23,2017-05-14 00:26:23,ULY,RTW,Arrived,CN1,2017-05-13 23:09:23,2017-05-14 00:09:23
26095,PG0466,2017-08-22 17:04:32,2017-08-22 22:04:32,ULY,RTW,Arrived,CN1,2017-08-22 17:03:32,2017-08-22 22:03:32
26096,PG0466,2017-07-23 12:25:04,2017-07-23 15:25:04,ULY,RTW,Arrived,CN1,2017-07-23 12:35:04,2017-07-23 15:35:04
26097,PG0467,2017-12-03 02:26:58,2017-12-03 05:26:58,ULY,RTW,Scheduled,CN1,2017-12-03 02:42:58,2017-12-03 05:42:58
26098,PG0466,2017-04-12 03:38:58,2017-04-12 05:38:58,ULY,RTW,Scheduled,CN1,2017-04-12 04:02:58,2017-04-12 06:02:58
26099,PG0467,2017-10-15 21:12:06,2017-10-16 01:12:06,ULY,RTW,Scheduled,CN1,2017-10-15 21:21:06,2017-10-16 01:21:06
26100,PG0466,2017-10-28 18:50:26,2017-10-29 00:50:26,ULY,RTW,Scheduled,CN1,2017-10-28 18:47:26,2017-10-29 00:47:26
26101,PG0467,2017-12-04 15:31:37,2017-12-04 18:31:37,ULY,RTW,Arrived,CN1,2017-12-04 15:15:37,2017-12-04 18:15:37
26102,PG0466,2017-04-12 05:41:26,2017-04-12 11:41:26,ULY,RTW,Scheduled,CN1,2017-04-12 05:41:26,2017-04-12 11:41:26
26103,PG0467,2017-08-20 21:34:35,2017-08-20 22:34:35,ULY,RTW,Scheduled,CN1,2017-08-20 21:21:35,2017-08-20 22:21:35
26104,PG0466,2017-05-25 00:59:52,2017-05-25 05:59:52,ULY,RTW,Scheduled,CN1,2017-05-25 01:00:52,2017-05-25 06:00:52
26105,PG0467,2017-09-13 16:01:02,2017-09-13 20:01:02,ULY,RTW,Scheduled,CN1,2017-09-13 16:13:02,2017-09-13 20:13:02
26106,PG0466,2017-05-23 17:04:23,2017-05-23 22:04:23,ULY,RTW,Scheduled,CN1,2017-05-23 16:53:23,2017-05-23 21:53:23
26107,PG0466,2017-10-09 05:46:43,2017-10-09 09:46:43,ULY,RTW,Arrived,CN1,2017-10-09 06:11:43,2017-10-09 10:11:43
26108,PG0467,2017-07-15 10:09:07,2017-07-15 16:09:07,ULY,RTW,Arrived,CN1,2017-07-15 09:48:07,2017-07-15 15:48:07
26109,PG0467,2017-09-07 08:51:24,2017-09-07 12:51:24,ULY,RTW,Arrived,CN1,2017-09-07 09:02:24,2017-09-07 13:02:24
26110,PG0466,2017-07-04 13:30:23,2017-07-04 17:30:23,ULY,RTW,Arrived,CN1,2017-07-04 13:36:23,2017-07-04 17:36:23
26111,PG0466,2017-02-01 21:27:37,2017-02-01 22:27:37,ULY,RTW,Arrived,CN1,2017-02-01 21:52:37,2017-02-01 22:52:37
26112,PG0467,2017-06-01 18:10:32,2017-06-01 20:10:32,ULY,RTW,Arrived,CN1,2017-06-01 18:26:32,2017-06-01 20:26:32
26113,PG0466,2017-10-14 21:37:29,2017-10-15 02:37:29,ULY,RTW,Arrived,CN1,2017-10-14 21:30:29,2017-10-15 02:30:29
26114,PG0467,2017-04-13 00:35:07,2017-04-13 02:35:07,ULY,RTW,Arrived,CN1,2017-04-13 00:52:07,2017-04-13 02:52:07
26115,PG0466,2017-11-29 17:04:38,2017-11-29 22:04:38,ULY,RTW,Scheduled,CN1,2017-11-29 16:42:38,2017-11-29 21:42:38
26116,PG0467,2017-07-02 02:15:20,2017-07-02 06:15:20,ULY,RTW,Arrived,CN1,2017-07-02 02:10:20,2017-07-02 06:10:20
26117,PG0466,2017-08-22 07:01:19,2017-08-22 13:01:19,ULY,RTW,Arrived,CN1,2017-08-22 07:26:19,2017-08-22 13:26:19
26118,PG0467,2017-04-25 04:33:15,2017-04-25 09:33:15,ULY,RTW,Scheduled,CN1,2017-04-25 05:03:15,2017-04-25 10:03:15
26119,PG0466,2017-03-16 06:28:38,2017-03-16 09:28:38,ULY,RTW,Scheduled,CN1,2017-03-16 06:37:38,2017-03-16 09:37:38
26120,PG0467,2017-05-23 06:59:58,2017-05-23 07:59:58,ULY,RTW,Scheduled,CN1,2017-05-23 06:32:58,2017-05-23 07:32:58
26121,PG0466,2017-05-26 07:51:05,2017-05-26 10:51:05,ULY,RTW,Scheduled,CN1,2017-05-26 07:28:05,2017-05-26 10:28:05
26122,PG0467,2017-04-06 19:18:59,2017-04-06 22:18:59,ULY,RTW,Scheduled,CN1,2017-04-06 19:25:59,2017-04-06 22:25:59
26123,PG0467,2017-12-12 20:15:51,2017-12-12 21:15:51,ULY,RTW,Scheduled,CN1,2017-12-12 20:35:51,2017-12-12 21:35:51
26124,PG0466,2017-01-27 12:01:14,2017-01-27 17:01:14,ULY,RTW,Scheduled,CN1,2017-01-27 11:58:14,2017-01-27 16:58:14
26125,PG0467,2017-11-10 02:33:42,2017-11-10 07:33:42,ULY,RTW,Arrived,CN1,2017-11-10 02:32:42,2017-11-10 07:32:42
26126,PG0467,2017-02-10 15:55:07,2017-02-10 21:55:07,ULY,RTW,Scheduled,CN1,2017-02-10 15:38:07,2017-02-10 21:38:07
26127,PG0466,2017-02-16 13:46:54,2017-02-16 18:46:54,ULY,RTW,Arrived,CN1,2017-02-16 13:43:54,2017-02-16 18:43:54
26128,PG0466,2017-09-29 05:18:56,2017-09-29 07:18:56,ULY,RTW,Scheduled,CN1,2017-09-29 05:13:56,2017-09-29 07:13:56
26129,PG0466,2017-01-19 14:03:53,2017-01-19 15:03:53,ULY,RTW,Scheduled,CN1,2017-01-19 13:37:53,2017-01-19 14:37:53
26130,PG0466,2017-07-28 00:07:26,2017-07-28 05:07:26,ULY,RTW,Arrived,CN1,2017-07-27 23:49:26,2017-07-28 04:49:26
26131,PG0466,2017-07-30 13:56:59,2017-07-30 14:56:59,ULY,RTW,Arrived,CN1,2017-07-30 13:39:59,2017-07-30 14:39:59
26132,PG0467,2017-09-30 16:30:03,2017-09-30 19:30:03,ULY,RTW,Scheduled,CN1,2017-09-30 16:27:03,2017-09-30 19:27:03
26133,PG0467,2017-05-12 03:02:24,2017-05-12 09:02:24,ULY,RTW,Arrived,CN1,2017-05-12 03:01:24,2017-05-12 09:01:24
26134,PG0467,2017-04-30 14:16:38,2017-04-30 15:16:38,ULY,RTW,Arrived,CN1,2017-04-30 14:36:38,2017-04-30 15:36:38
26135,PG0466,2017-02-21 19:07:30,2017-02-21 21:07:30,ULY,RTW,Scheduled,CN1,2017-02-21 19:01:30,2017-02-21 21:01:30
26136,PG0467,2017-01-30 17:47:32,2017-01-30 21:47:32,ULY,RTW,Scheduled,CN1,2017-01-30 17:38:32,2017-01-30 21:38:32
26137,PG0466,2017-12-18 23:56:09,2017-12-19 03:56:09,ULY,RTW,Arrived,CN1,2017-12-19 00:21:09,2017-12-19 04:21:09
26138,PG0467,2017-01-29 07:06:57,2017-01-29 11:06:57,ULY,RTW,Arrived,CN1,2017-01-29 06:58:57,2017-01-29 10:58:57
26139,PG0466,2017-05-28 10:08:02,2017-05-28 16:08:02,ULY,RTW,Scheduled,CN1,2017-05-28 10:20:02,2017-05-28 16:20:02
26140,PG0466,2017-04-16 16:11:17,2017-04-16 22:11:17,ULY,RTW,Scheduled,CN1,2017-04-16 15:51:17,2017-04-16 21:51:17
26141,PG0466,2017-03-30 11:34:40,2017-03-30 13:34:40,ULY,RTW,Arrived,CN1,2017-03-30 11:08:40,2017-03-30 13:08:40
26142,PG0467,2017-09-13 07:25:27,2017-09-13 10:25:27,ULY,RTW,Arrived,CN1,2017-09-13 07:24:27,2017-09-13 10:24:27
26143,PG0467,2017-03-03 18:15:35,2017-03-04 00:15:35,ULY,RTW,Scheduled,CN1,2017-03-03 18:10:35,2017-03-04 00:10:35
26144,PG0466,2017-06-03 05:38:48,2017-06-03 10:38:48,ULY,RTW,Arrived,CN1,2017-06-03 05:47:48,2017-06-03 10:47:48
26145,PG0467,2017-11-12 09:42:46,2017-11-12 15:42:46,ULY,RTW,Scheduled,CN1,2017-11-12 09:44:46,2017-11-12 15:44:46
26146,PG0466,2017-03-28 07:31:36,2017-03-28 08:31:36,ULY,RTW,Scheduled,CN1,2017-03-28 07:51:36,2017-03-28 08:51:36
26147,PG0466,2017-08-26 14:44:13,2017-08-26 20:44:13,ULY,RTW,Arrived,CN1,2017-08-26 14:14:13,2017-08-26 20:14:13
26148,PG0466,2017-11-08 18:24:39,2017-11-08 20:24:39,ULY,RTW,Arrived,CN1,2017-11-08 18:31:39,2017-11-08 20:31:39
26149,PG0467,2017-08-02 00:00:00,2017-08-02 03:00:00,ULY,RTW,Scheduled,CN1,2017-08-01 23:37:00,2017-08-02 02:37:00
26150,PG0466,2017-03-24 22:23:51,2017-03-25 02:23:51,ULY,RTW,Scheduled,CN1,2017-03-24 21:56:51,2017-03-25 01:56:51
26151,PG0466,2017-10-04 16:47:18,2017-10-04 20:47:18,ULY,RTW,On Time,CN1,2017-10-04 16:47:18,2017-10-04 20:47:18
26152,PG0467,2017-02-13 21:29:22,2017-02-13 22:29:22,ULY,RTW,On Time,CN1,2017-02-13 21:26:22,2017-02-13 22:26:22
26153,PG0467,2017-07-28 21:11:03,2017-07-29 03:11:03,ULY,RTW,Arrived,CN1,2017-07-28 21:20:03,2017-07-29 03:20:03
26154,PG0467,2017-10-31 01:16:48,2017-10-31 03:16:48,ULY,RTW,Arrived,CN1,2017-10-31 01:19:48,2017-10-31 03:19:48
26155,PG0466,2017-10-29 06:13:06,2017-10-29 12:13:06,ULY,RTW,Arrived,CN1,2017-10-29 06:20:06,2017-10-29 12:20:06
26156,PG0467,2017-05-13 00:08:21,2017-05-13 01:08:21,ULY,RTW,Arrived,CN1,2017-05-13 00:26:21,2017-05-13 01:26:21
26157,PG0209,2017-11-11 00:33:50,2017-11-11 05:33:50,KHV,DME,Arrived,763,2017-11-11 00:39:50,2017-11-11 05:39:50
26158,PG0209,2017-02-12 03:57:02,2017-02-12 09:57:02,KHV,DME,Arrived,763,2017-02-12 03:52:02,2017-02-12 09:52:02
26159,PG0209,2017-04-08 20:17:47,2017-04-09 01:17:47,KHV,DME,Scheduled,763,2017-04-08 20:28:47,2017-04-09 01:28:47
26160,PG0209,2017-08-08 08:23:06,2017-08-08 12:23:06,KHV,DME,Scheduled,763,2017-08-08 08:22:06,2017-08-08 12:22:06
26161,PG0209,2017-11-19 21:01:44,2017-11-19 23:01:44,KHV,DME,Scheduled,763,2017-11-19 21:27:44,2017-11-19 23:27:44
26162,PG0209,2017-12-21 13:37:53,2017-12-21 16:37:53,KHV,DME,Arrived,763,2017-12-21 13:43:53,2017-12-21 16:43:53
26163,PG0209,2017-05-21 15:46:53,2017-05-21 18:46:53,KHV,DME,Arrived,763,2017-05-21 15:25:53,2017-05-21 18:25:53
26164,PG0209,2017-11-06 17:13:27,2017-11-06 18:13:27,KHV,DME,Scheduled,763,2017-11-06 17:42:27,2017-11-06 18:42:27
26165,PG0209,2017-01-19 01:00:57,2017-01-19 07:00:57,KHV,DME,On Time,763,2017-01-19 00:48:57,2017-01-19 06:48:57
26166,PG0209,2017-09-26 07:48:42,2017-09-26 08:48:42,KHV,DME,Scheduled,763,2017-09-26 08:15:42,2017-09-26 09:15:42
26167,PG0209,2017-08-16 11:23:02,2017-08-16 14:23:02,KHV,DME,Scheduled,763,2017-08-16 11:02:02,2017-08-16 14:02:02
26168,PG0209,2017-04-15 01:55:27,2017-04-15 02:55:27,KHV,DME,Departed,763,2017-04-15 01:50:27,2017-04-15 02:50:27
26169,PG0209,2017-03-30 21:21:11,2017-03-30 23:21:11,KHV,DME,Scheduled,763,2017-03-30 20:54:11,2017-03-30 22:54:11
26170,PG0209,2017-01-22 09:40:32,2017-01-22 15:40:32,KHV,DME,Scheduled,763,2017-01-22 09:45:32,2017-01-22 15:45:32
26171,PG0209,2017-01-31 03:31:10,2017-01-31 06:31:10,KHV,DME,Scheduled,763,2017-01-31 03:33:10,2017-01-31 06:33:10
26172,PG0209,2017-08-11 13:21:49,2017-08-11 14:21:49,KHV,DME,Arrived,763,2017-08-11 13:11:49,2017-08-11 14:11:49
26173,PG0209,2017-11-05 03:51:35,2017-11-05 04:51:35,KHV,DME,Arrived,763,2017-11-05 03:37:35,2017-11-05 04:37:35
26174,PG0209,2017-03-27 23:12:30,2017-03-28 04:12:30,KHV,DME,Arrived,763,2017-03-27 22:57:30,2017-03-28 03:57:30
26175,PG0209,2017-10-22 10:13:50,2017-10-22 13:13:50,KHV,DME,Scheduled,763,2017-10-22 10:17:50,2017-10-22 13:17:50
26176,PG0209,2017-08-13 20:38:48,2017-08-14 02:38:48,KHV,DME,Scheduled,763,2017-08-13 20:45:48,2017-08-14 02:45:48
26177,PG0209,2017-03-06 11:12:34,2017-03-06 16:12:34,KHV,DME,Scheduled,763,2017-03-06 10:45:34,2017-03-06 15:45:34
26178,PG0209,2017-05-31 10:13:40,2017-05-31 13:13:40,KHV,DME,Arrived,763,2017-05-31 10:26:40,2017-05-31 13:26:40
26179,PG0209,2017-05-25 13:29:39,2017-05-25 19:29:39,KHV,DME,Arrived,763,2017-05-25 13:48:39,2017-05-25 19:48:39
26180,PG0209,2017-08-09 06:49:03,2017-08-09 12:49:03,KHV,DME,Scheduled,763,2017-08-09 06:49:03,2017-08-09 12:49:03
26181,PG0209,2017-12-06 16:54:25,2017-12-06 21:54:25,KHV,DME,Arrived,763,2017-12-06 16:27:25,2017-12-06 21:27:25
26182,PG0209,2017-12-26 21:52:18,2017-12-27 03:52:18,KHV,DME,Scheduled,763,2017-12-26 22:07:18,2017-12-27 04:07:18
26183,PG0209,2017-04-10 07:01:20,2017-04-10 10:01:20,KHV,DME,Arrived,763,2017-04-10 07:09:20,2017-04-10 10:09:20
26184,PG0209,2017-07-12 12:48:06,2017-07-12 15:48:06,KHV,DME,Arrived,763,2017-07-12 13:16:06,2017-07-12 16:16:06
26185,PG0209,2017-04-04 04:24:31,2017-04-04 06:24:31,KHV,DME,Arrived,763,2017-04-04 04:20:31,2017-04-04 06:20:31
26186,PG0209,2017-09-20 13:13:15,2017-09-20 16:13:15,KHV,DME,Scheduled,763,2017-09-20 13:18:15,2017-09-20 16:18:15
26187,PG0209,2017-07-23 20:15:13,2017-07-23 23:15:13,KHV,DME,Scheduled,763,2017-07-23 20:00:13,2017-07-23 23:00:13
26188,PG0209,2017-08-17 19:17:35,2017-08-18 01:17:35,KHV,DME,Arrived,763,2017-08-17 18:48:35,2017-08-18 00:48:35
26189,PG0209,2017-02-02 03:48:08,2017-02-02 04:48:08,KHV,DME,Arrived,763,2017-02-02 03:42:08,2017-02-02 04:42:08
26190,PG0209,2017-07-13 21:47:10,2017-07-14 00:47:10,KHV,DME,Scheduled,763,2017-07-13 21:46:10,2017-07-14 00:46:10
26191,PG0209,2017-05-08 02:55:10,2017-05-08 04:55:10,KHV,DME,Scheduled,763,2017-05-08 02:54:10,2017-05-08 04:54:10
26192,PG0209,2017-09-06 01:20:32,2017-09-06 07:20:32,KHV,DME,Arrived,763,2017-09-06 01:11:32,2017-09-06 07:11:32
26193,PG0209,2017-12-24 23:38:30,2017-12-25 03:38:30,KHV,DME,Scheduled,763,2017-12-24 23:39:30,2017-12-25 03:39:30
26194,PG0209,2017-05-04 23:46:41,2017-05-05 00:46:41,KHV,DME,Arrived,763,2017-05-05 00:14:41,2017-05-05 01:14:41
26195,PG0209,2017-03-19 08:29:55,2017-03-19 09:29:55,KHV,DME,Arrived,763,2017-03-19 08:59:55,2017-03-19 09:59:55
26196,PG0209,2017-06-10 14:54:41,2017-06-10 18:54:41,KHV,DME,Scheduled,763,2017-06-10 14:41:41,2017-06-10 18:41:41
26197,PG0209,2017-09-19 18:16:45,2017-09-19 23:16:45,KHV,DME,Arrived,763,2017-09-19 18:18:45,2017-09-19 23:18:45
26198,PG0209,2017-08-18 19:44:59,2017-08-18 23:44:59,KHV,DME,Arrived,763,2017-08-18 19:19:59,2017-08-18 23:19:59
26199,PG0209,2017-03-10 18:26:38,2017-03-10 19:26:38,KHV,DME,Scheduled,763,2017-03-10 18:56:38,2017-03-10 19:56:38
26200,PG0209,2017-09-12 02:09:21,2017-09-12 05:09:21,KHV,DME,Arrived,763,2017-09-12 02:35:21,2017-09-12 05:35:21
26201,PG0209,2017-01-02 18:44:05,2017-01-03 00:44:05,KHV,DME,Arrived,763,2017-01-02 18:29:05,2017-01-03 00:29:05
26202,PG0209,2017-06-27 01:17:46,2017-06-27 03:17:46,KHV,DME,Arrived,763,2017-06-27 01:00:46,2017-06-27 03:00:46
26203,PG0209,2017-07-31 12:09:52,2017-07-31 17:09:52,KHV,DME,Arrived,763,2017-07-31 12:15:52,2017-07-31 17:15:52
26204,PG0209,2017-08-09 23:41:01,2017-08-10 00:41:01,KHV,DME,Arrived,763,2017-08-09 23:35:01,2017-08-10 00:35:01
26205,PG0209,2017-07-11 02:45:41,2017-07-11 08:45:41,KHV,DME,Scheduled,763,2017-07-11 02:19:41,2017-07-11 08:19:41
26206,PG0209,2017-06-03 11:05:14,2017-06-03 12:05:14,KHV,DME,Arrived,763,2017-06-03 11:11:14,2017-06-03 12:11:14
26207,PG0209,2017-06-06 09:27:18,2017-06-06 10:27:18,KHV,DME,Arrived,763,2017-06-06 09:33:18,2017-06-06 10:33:18
26208,PG0209,2017-06-26 13:17:59,2017-06-26 16:17:59,KHV,DME,Arrived,763,2017-06-26 13:37:59,2017-06-26 16:37:59
26209,PG0209,2017-07-03 18:10:58,2017-07-04 00:10:58,KHV,DME,Arrived,763,2017-07-03 18:31:58,2017-07-04 00:31:58
26210,PG0209,2017-01-10 07:52:42,2017-01-10 08:52:42,KHV,DME,Scheduled,763,2017-01-10 08:19:42,2017-01-10 09:19:42
26211,PG0209,2017-07-21 22:27:10,2017-07-22 04:27:10,KHV,DME,Scheduled,763,2017-07-21 22:07:10,2017-07-22 04:07:10
26212,PG0209,2017-02-06 14:08:41,2017-02-06 15:08:41,KHV,DME,Scheduled,763,2017-02-06 14:07:41,2017-02-06 15:07:41
26213,PG0209,2017-03-07 11:43:18,2017-03-07 13:43:18,KHV,DME,Scheduled,763,2017-03-07 11:24:18,2017-03-07 13:24:18
26214,PG0209,2017-11-20 12:47:28,2017-11-20 18:47:28,KHV,DME,Scheduled,763,2017-11-20 12:28:28,2017-11-20 18:28:28
26215,PG0209,2017-01-17 03:48:57,2017-01-17 08:48:57,KHV,DME,Scheduled,763,2017-01-17 04:03:57,2017-01-17 09:03:57
26216,PG0209,2017-02-22 08:33:49,2017-02-22 12:33:49,KHV,DME,Arrived,763,2017-02-22 08:33:49,2017-02-22 12:33:49
26217,PG0209,2017-08-07 11:16:13,2017-08-07 14:16:13,KHV,DME,Scheduled,763,2017-08-07 11:19:13,2017-08-07 14:19:13
26218,PG0357,2017-01-05 10:24:01,2017-01-05 14:24:01,KHV,LED,Arrived,763,2017-01-05 10:36:01,2017-01-05 14:36:01
26219,PG0357,2017-08-01 17:47:14,2017-08-01 19:47:14,KHV,LED,Scheduled,763,2017-08-01 18:13:14,2017-08-01 20:13:14
26220,PG0357,2017-08-11 04:28:36,2017-08-11 06:28:36,KHV,LED,Arrived,763,2017-08-11 04:54:36,2017-08-11 06:54:36
26221,PG0357,2017-08-04 18:55:41,2017-08-04 20:55:41,KHV,LED,Scheduled,763,2017-08-04 19:04:41,2017-08-04 21:04:41
26222,PG0357,2017-08-03 02:20:48,2017-08-03 03:20:48,KHV,LED,Scheduled,763,2017-08-03 02:07:48,2017-08-03 03:07:48
26223,PG0357,2017-06-05 14:19:55,2017-06-05 19:19:55,KHV,LED,Scheduled,763,2017-06-05 14:05:55,2017-06-05 19:05:55
26224,PG0357,2017-02-14 10:41:25,2017-02-14 15:41:25,KHV,LED,On Time,763,2017-02-14 10:54:25,2017-02-14 15:54:25
26225,PG0357,2017-07-27 19:07:14,2017-07-28 01:07:14,KHV,LED,Scheduled,763,2017-07-27 19:25:14,2017-07-28 01:25:14
26226,PG0357,2017-12-29 04:45:13,2017-12-29 08:45:13,KHV,LED,Arrived,763,2017-12-29 05:04:13,2017-12-29 09:04:13
26227,PG0357,2017-10-17 16:15:26,2017-10-17 19:15:26,KHV,LED,Arrived,763,2017-10-17 16:03:26,2017-10-17 19:03:26
26228,PG0357,2017-05-24 10:34:26,2017-05-24 11:34:26,KHV,LED,Arrived,763,2017-05-24 10:17:26,2017-05-24 11:17:26
26229,PG0357,2017-04-26 06:42:30,2017-04-26 12:42:30,KHV,LED,Arrived,763,2017-04-26 06:39:30,2017-04-26 12:39:30
26230,PG0357,2017-11-13 19:12:38,2017-11-13 20:12:38,KHV,LED,Scheduled,763,2017-11-13 19:01:38,2017-11-13 20:01:38
26231,PG0357,2017-03-26 21:21:31,2017-03-27 02:21:31,KHV,LED,Scheduled,763,2017-03-26 21:47:31,2017-03-27 02:47:31
26232,PG0357,2017-09-19 10:26:55,2017-09-19 14:26:55,KHV,LED,Scheduled,763,2017-09-19 10:33:55,2017-09-19 14:33:55
26233,PG0357,2017-12-08 16:10:28,2017-12-08 19:10:28,KHV,LED,Arrived,763,2017-12-08 16:15:28,2017-12-08 19:15:28
26234,PG0357,2017-11-30 17:35:02,2017-11-30 23:35:02,KHV,LED,Arrived,763,2017-11-30 17:26:02,2017-11-30 23:26:02
26235,PG0357,2017-11-10 10:24:49,2017-11-10 14:24:49,KHV,LED,Scheduled,763,2017-11-10 09:58:49,2017-11-10 13:58:49
26236,PG0357,2017-04-02 00:07:44,2017-04-02 01:07:44,KHV,LED,Scheduled,763,2017-04-01 23:39:44,2017-04-02 00:39:44
26237,PG0357,2017-05-11 23:30:02,2017-05-12 05:30:02,KHV,LED,Scheduled,763,2017-05-11 23:17:02,2017-05-12 05:17:02
26238,PG0357,2017-09-27 11:56:40,2017-09-27 17:56:40,KHV,LED,Arrived,763,2017-09-27 11:33:40,2017-09-27 17:33:40
26239,PG0357,2017-07-14 02:47:21,2017-07-14 04:47:21,KHV,LED,Scheduled,763,2017-07-14 02:26:21,2017-07-14 04:26:21
26240,PG0357,2017-05-20 02:11:43,2017-05-20 03:11:43,KHV,LED,Arrived,763,2017-05-20 01:57:43,2017-05-20 02:57:43
26241,PG0357,2017-03-14 20:50:33,2017-03-15 02:50:33,KHV,LED,Arrived,763,2017-03-14 21:14:33,2017-03-15 03:14:33
26242,PG0357,2017-12-11 18:16:20,2017-12-11 22:16:20,KHV,LED,Arrived,763,2017-12-11 18:14:20,2017-12-11 22:14:20
26243,PG0357,2017-02-13 17:24:55,2017-02-13 18:24:55,KHV,LED,Arrived,763,2017-02-13 17:26:55,2017-02-13 18:26:55
26244,PG0357,2017-03-29 19:36:58,2017-03-29 20:36:58,KHV,LED,Arrived,763,2017-03-29 19:37:58,2017-03-29 20:37:58
26245,PG0357,2017-11-17 18:13:35,2017-11-17 22:13:35,KHV,LED,Arrived,763,2017-11-17 18:40:35,2017-11-17 22:40:35
26246,PG0357,2017-09-24 00:51:20,2017-09-24 03:51:20,KHV,LED,Arrived,763,2017-09-24 00:23:20,2017-09-24 03:23:20
26247,PG0357,2017-02-21 07:21:36,2017-02-21 10:21:36,KHV,LED,Scheduled,763,2017-02-21 07:28:36,2017-02-21 10:28:36
26248,PG0357,2017-12-29 23:32:51,2017-12-30 01:32:51,KHV,LED,Scheduled,763,2017-12-29 23:06:51,2017-12-30 01:06:51
26249,PG0357,2017-04-04 07:09:11,2017-04-04 12:09:11,KHV,LED,Arrived,763,2017-04-04 07:04:11,2017-04-04 12:04:11
26250,PG0357,2017-06-15 21:28:04,2017-06-16 00:28:04,KHV,LED,Arrived,763,2017-06-15 20:58:04,2017-06-15 23:58:04
26251,PG0357,2017-05-20 21:57:52,2017-05-20 22:57:52,KHV,LED,Arrived,763,2017-05-20 22:22:52,2017-05-20 23:22:52
26252,PG0357,2017-11-02 14:13:19,2017-11-02 15:13:19,KHV,LED,Arrived,763,2017-11-02 14:39:19,2017-11-02 15:39:19
26253,PG0357,2017-09-22 16:26:41,2017-09-22 21:26:41,KHV,LED,Scheduled,763,2017-09-22 16:31:41,2017-09-22 21:31:41
26254,PG0357,2017-09-01 07:46:06,2017-09-01 13:46:06,KHV,LED,Scheduled,763,2017-09-01 07:43:06,2017-09-01 13:43:06
26255,PG0357,2017-11-23 09:29:28,2017-11-23 15:29:28,KHV,LED,Scheduled,763,2017-11-23 09:02:28,2017-11-23 15:02:28
