first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month,number_of_reviews,id,reviewer_id,listing_id
,,,,,,,,,,,52091351,4826859,2486612
,,,,,,,,,,,54271996,19000894,2486612
,,,,,,,,,,,54426182,48973994,2486612
,,,,,,,,,,,54554713,15392505,2486612
,,,,,,,,,,,54963847,42800038,2486612
,,,,,,,,,,,57914102,16807074,2486612
,,,,,,,,,,,26710823,23056077,4645405
,,,,,,,,,,,27706573,28531622,4645405
,,,,,,,,,,,28588586,29174775,4645405
,,,,,,,,,,,28845194,16727273,4645405
,,,,,,,,,,,33275196,26185432,4645405
,,,,,,,,,,,34096565,2121401,4645405
,,,,,,,,,,,34356093,31551617,4645405
,,,,,,,,,,,35521381,11390890,4645405
,,,,,,,,,,,37384493,24849334,4645405
,,,,,,,,,,,39973970,398153,4645405
,,,,,,,,,,,40268004,10565886,4645405
,,,,,,,,,,,41427503,8728532,4645405
,,,,,,,,,,,41486601,39756752,4645405
,,,,,,,,,,,44052154,29523956,4645405
,,,,,,,,,,,45336888,42435902,4645405
,,,,,,,,,,,46535367,18690034,4645405
,,,,,,,,,,,47799026,3850667,4645405
,,,,,,,,,,,48951262,16545323,4645405
,,,,,,,,,,,49739254,39001802,4645405
,,,,,,,,,,,51474645,44882754,4645405
,,,,,,,,,,,52430730,6453452,4645405
,,,,,,,,,,,53428366,39967812,4645405
,,,,,,,,,,,55131072,31365524,4645405
,,,,,,,,,,,14589028,2350257,3281072
,,,,,,,,,,,15073817,3805937,3281072
,,,,,,,,,,,15610114,17830716,3281072
,,,,,,,,,,,15775532,2852653,3281072
,,,,,,,,,,,16266603,2893840,3281072
,,,,,,,,,,,16561899,13659685,3281072
,,,,,,,,,,,33096470,20916465,3281072
,,,,,,,,,,,34775175,1681532,3281072
,,,,,,,,,,,35223437,32589716,3281072
,,,,,,,,,,,38377261,12182131,3281072
,,,,,,,,,,,38858605,5320090,3281072
,,,,,,,,,,,40455742,35325576,3281072
,,,,,,,,,,,41360980,13997626,3281072
,,,,,,,,,,,41690915,4348145,3281072
,,,,,,,,,,,42258252,27236721,3281072
,,,,,,,,,,,43033570,19836671,3281072
,,,,,,,,,,,43679589,40052831,3281072
,,,,,,,,,,,45106781,37250483,3281072
,,,,,,,,,,,47864374,7412979,3281072
,,,,,,,,,,,48589275,20381055,3281072
,,,,,,,,,,,51520742,1505074,3281072
,,,,,,,,,,,15099105,2632169,2822984
,,,,,,,,,,,15738045,11940626,2822984
,,,,,,,,,,,16107787,16815777,2822984
,,,,,,,,,,,16689123,5722284,2822984
,,,,,,,,,,,17016323,1810197,2822984
,,,,,,,,,,,17193347,18009413,2822984
,,,,,,,,,,,17404796,5777801,2822984
,,,,,,,,,,,29756955,25116514,2822984
,,,,,,,,,,,33312680,33243836,2822984
,,,,,,,,,,,33745953,34172943,2822984
,,,,,,,,,,,34830568,8120851,2822984
,,,,,,,,,,,36050726,14725324,2822984
,,,,,,,,,,,36411470,16260916,2822984
,,,,,,,,,,,37023077,26247869,2822984
,,,,,,,,,,,37200501,16071275,2822984
,,,,,,,,,,,43934702,767254,2822984
,,,,,,,,,,,44580538,39769279,2822984
,,,,,,,,,,,45134041,15974469,2822984
,,,,,,,,,,,47909340,3746160,2822984
,,,,,,,,,,,51375260,13348538,2822984
,,,,,,,,,,,30273009,31424769,4735761
,,,,,,,,,,,30935558,29166999,4735761
,,,,,,,,,,,40057340,39287179,4735761
,,,,,,,,,,,40877548,27272150,4735761
,,,,,,,,,,,45646940,43277095,4735761
,,,,,,,,,,,45756997,43237914,4735761
,,,,,,,,,,,48668489,45099097,4735761
,,,,,,,,,,,12867916,1996736,2868006
,,,,,,,,,,,16766817,14715355,2868006
,,,,,,,,,,,20493537,2359712,2868006
,,,,,,,,,,,37725131,28973599,2868006
,,,,,,,,,,,39364229,15161908,2868006
,,,,,,,,,,,44212968,15404104,2868006
,,,,,,,,,,,44471683,38710435,2868006
,,,,,,,,,,,45112132,22728568,2868006
,,,,,,,,,,,7448727,8837686,1520533
,,,,,,,,,,,7781334,8939731,1520533
,,,,,,,,,,,9099540,9078702,1520533
,,,,,,,,,,,9416029,8536593,1520533
,,,,,,,,,,,21070446,14089981,1520533
,,,,,,,,,,,23918445,2776176,1520533
,,,,,,,,,,,28643868,5765580,1520533
,,,,,,,,,,,29076040,29760646,1520533
,,,,,,,,,,,43028933,31431721,1520533
,,,,,,,,,,,51493343,12958880,1520533
,,,,,,,,,,,40955987,28552608,6074312
,,,,,,,,,,,41514335,19751105,6074312
,,,,,,,,,,,47536641,17876531,6074312
,,,,,,,,,,,48804539,19754919,6074312
,,,,,,,,,,,31350886,4457440,5524530
,,,,,,,,,,,33664668,29739897,5524530
,,,,,,,,,,,35671963,374207,5524530
,,,,,,,,,,,41362342,14985605,5524530
,,,,,,,,,,,44634940,3052974,5524530
,,,,,,,,,,,47709580,40695535,5524530
,,,,,,,,,,,48268095,34209583,5524530
,,,,,,,,,,,46003248,39883464,5637990
,,,,,,,,,,,54822076,49362576,5637990
,,,,,,,,,,,55398072,46387051,5637990
,,,,,,,,,,,34911336,17931672,6153532
,,,,,,,,,,,35334304,34644837,6153532
,,,,,,,,,,,36041084,12934633,6153532
,,,,,,,,,,,36437482,19857246,6153532
,,,,,,,,,,,36823808,7344230,6153532
,,,,,,,,,,,37205786,35526994,6153532
,,,,,,,,,,,37796576,14332088,6153532
,,,,,,,,,,,38208464,4559849,6153532
,,,,,,,,,,,38648747,37429333,6153532
,,,,,,,,,,,39212983,3202650,6153532
,,,,,,,,,,,39517079,8222857,6153532
,,,,,,,,,,,40378553,2456005,6153532
,,,,,,,,,,,41092962,35899660,6153532
,,,,,,,,,,,41785135,3424599,6153532
,,,,,,,,,,,42422436,11801342,6153532
,,,,,,,,,,,43258719,28371053,6153532
,,,,,,,,,,,43962072,38401937,6153532
,,,,,,,,,,,44588382,9506771,6153532
,,,,,,,,,,,44923877,6946766,6153532
,,,,,,,,,,,45396442,15600337,6153532
,,,,,,,,,,,46127013,27957732,6153532
,,,,,,,,,,,46885245,38288085,6153532
,,,,,,,,,,,47689800,40185931,6153532
,,,,,,,,,,,48915257,43062820,6153532
,,,,,,,,,,,50023319,16189173,6153532
,,,,,,,,,,,50776258,16755324,6153532
,,,,,,,,,,,52141428,19911395,6153532
,,,,,,,,,,,54167870,10263471,6153532
,,,,,,,,,,,55217550,20178440,6153532
,,,,,,,,,,,57542512,48703694,6153532
,,,,,,,,,,,72556,16549,23919
,,,,,,,,,,,462218,698684,23919
,,,,,,,,,,,16255391,2212384,23919
,,,,,,,,,,,23526015,22415504,23919
,,,,,,,,,,,30907298,4252264,23919
,,,,,,,,,,,45054575,9565049,23919
,,,,,,,,,,,1512440,1394440,522287
,,,,,,,,,,,1571646,1455597,522287
,,,,,,,,,,,1617732,2761070,522287
,,,,,,,,,,,1668037,2688107,522287
,,,,,,,,,,,1822325,368261,522287
,,,,,,,,,,,1845489,2985857,522287
,,,,,,,,,,,1852271,2599502,522287
,,,,,,,,,,,1865097,390774,522287
,,,,,,,,,,,1928232,3083756,522287
,,,,,,,,,,,1964190,3197708,522287
,,,,,,,,,,,1987182,3119147,522287
,,,,,,,,,,,2169922,593078,522287
,,,,,,,,,,,2382822,3398560,522287
,,,,,,,,,,,2410972,3250071,522287
,,,,,,,,,,,2542455,3572926,522287
,,,,,,,,,,,2657988,619805,522287
,,,,,,,,,,,2705575,246165,522287
,,,,,,,,,,,2752639,3787624,522287
,,,,,,,,,,,2833719,75605,522287
,,,,,,,,,,,2861668,2569370,522287
,,,,,,,,,,,2909124,10143,522287
,,,,,,,,,,,3160619,404429,522287
,,,,,,,,,,,3165302,1881355,522287
,,,,,,,,,,,3305578,390774,522287
,,,,,,,,,,,3389538,2937500,522287
,,,,,,,,,,,3460678,4766628,522287
,,,,,,,,,,,3621328,4808368,522287
,,,,,,,,,,,3750016,3895791,522287
,,,,,,,,,,,3794020,5438184,522287
,,,,,,,,,,,3883143,5025664,522287
,,,,,,,,,,,3902249,4670602,522287
,,,,,,,,,,,4123380,5851486,522287
,,,,,,,,,,,4168769,5691927,522287
,,,,,,,,,,,4276847,5946531,522287
,,,,,,,,,,,4285821,65464,522287
,,,,,,,,,,,4433521,162422,522287
,,,,,,,,,,,4487412,1213025,522287
,,,,,,,,,,,4605467,6146802,522287
,,,,,,,,,,,4643303,6071202,522287
,,,,,,,,,,,4691059,2927940,522287
,,,,,,,,,,,4817514,380034,522287
,,,,,,,,,,,4841688,3597702,522287
,,,,,,,,,,,4910345,5008344,522287
,,,,,,,,,,,4971758,1453199,522287
,,,,,,,,,,,5094505,850221,522287
,,,,,,,,,,,5110255,5553545,522287
,,,,,,,,,,,5204465,5141529,522287
,,,,,,,,,,,5286659,6950125,522287
,,,,,,,,,,,5345614,2380298,522287
,,,,,,,,,,,5467426,2650165,522287
,,,,,,,,,,,5610843,6826120,522287
,,,,,,,,,,,5653757,29918,522287
,,,,,,,,,,,5710606,5820436,522287
,,,,,,,,,,,5802835,3097447,522287
,,,,,,,,,,,5831111,7111270,522287
,,,,,,,,,,,5883762,2108557,522287
,,,,,,,,,,,5944267,6121800,522287
,,,,,,,,,,,5997209,7218901,522287
,,,,,,,,,,,6037400,7626484,522287
,,,,,,,,,,,6077310,6941097,522287
,,,,,,,,,,,6136627,2478813,522287
,,,,,,,,,,,6304398,6935079,522287
,,,,,,,,,,,6373065,5823305,522287
,,,,,,,,,,,6601718,8009024,522287
,,,,,,,,,,,6649550,8185984,522287
,,,,,,,,,,,6710953,7074473,522287
,,,,,,,,,,,6742064,955935,522287
,,,,,,,,,,,6849853,7354233,522287
,,,,,,,,,,,6945535,1098250,522287
,,,,,,,,,,,6977096,8437884,522287
,,,,,,,,,,,7010873,7307800,522287
,,,,,,,,,,,7072999,8060362,522287
,,,,,,,,,,,7108550,8575094,522287
,,,,,,,,,,,7234262,2972262,522287
,,,,,,,,,,,7295940,8752164,522287
,,,,,,,,,,,7328512,2632169,522287
,,,,,,,,,,,7387825,8831762,522287
,,,,,,,,,,,7507453,208111,522287
,,,,,,,,,,,7617106,4923813,522287
,,,,,,,,,,,7637940,81644,522287
,,,,,,,,,,,7795910,196804,522287
,,,,,,,,,,,7923201,8695015,522287
,,,,,,,,,,,8030706,9195500,522287
,,,,,,,,,,,8223534,9036567,522287
,,,,,,,,,,,8316594,8629199,522287
,,,,,,,,,,,8410949,9127540,522287
,,,,,,,,,,,8436444,8021,522287
,,,,,,,,,,,8488447,8736911,522287
,,,,,,,,,,,8545702,9621188,522287
,,,,,,,,,,,8754238,8736911,522287
,,,,,,,,,,,8786076,8138208,522287
,,,,,,,,,,,9103065,2401838,522287
,,,,,,,,,,,9357798,10635236,522287
,,,,,,,,,,,9529689,10703453,522287
,,,,,,,,,,,9579374,1715759,522287
,,,,,,,,,,,9928924,9271360,522287
,,,,,,,,,,,10171920,348836,522287
,,,,,,,,,,,10286105,4367226,522287
,,,,,,,,,,,10415573,9464556,522287
,,,,,,,,,,,10549525,8040131,522287
,,,,,,,,,,,10700089,12420707,522287
,,,,,,,,,,,10770486,11899498,522287
,,,,,,,,,,,11461636,1814035,522287
,,,,,,,,,,,11498097,11083172,522287
,,,,,,,,,,,11627653,13758373,522287
,,,,,,,,,,,11868890,13620567,522287
,,,,,,,,,,,12186121,13771589,522287
,,,,,,,,,,,13683810,14943776,522287
,,,,,,,,,,,13903229,2569771,522287
,,,,,,,,,,,13917924,2437456,522287
,,,,,,,,,,,14091574,15399298,522287
,,,,,,,,,,,14176746,9271060,522287
,,,,,,,,,,,14214559,12878649,522287
,,,,,,,,,,,14939790,17208902,522287
,,,,,,,,,,,15245898,832997,522287
,,,,,,,,,,,15409825,15053988,522287
,,,,,,,,,,,15484022,3556067,522287
,,,,,,,,,,,15600539,7884735,522287
,,,,,,,,,,,15663174,1786717,522287
,,,,,,,,,,,15913010,15744132,522287
,,,,,,,,,,,16108576,16869437,522287
,,,,,,,,,,,16475602,16791937,522287
,,,,,,,,,,,16598437,18877484,522287
,,,,,,,,,,,17175386,15734667,522287
,,,,,,,,,,,17284725,4437983,522287
,,,,,,,,,,,17939376,17054167,522287
,,,,,,,,,,,18020862,18945850,522287
,,,,,,,,,,,18155352,20186796,522287
,,,,,,,,,,,18368642,13075179,522287
,,,,,,,,,,,18496997,9129993,522287
,,,,,,,,,,,18582087,20080777,522287
,,,,,,,,,,,18658205,10351963,522287
,,,,,,,,,,,18799681,16837255,522287
,,,,,,,,,,,18951903,1102895,522287
,,,,,,,,,,,19148460,6626966,522287
,,,,,,,,,,,19293999,4840827,522287
,,,,,,,,,,,19419096,2053557,522287
,,,,,,,,,,,19603613,18983577,522287
,,,,,,,,,,,19851287,7270006,522287
,,,,,,,,,,,21539653,7510205,522287
,,,,,,,,,,,22652816,21770766,522287
,,,,,,,,,,,23935352,6315418,522287
,,,,,,,,,,,24290246,19351289,522287
,,,,,,,,,,,24697629,24864481,522287
,,,,,,,,,,,25456367,22611979,522287
,,,,,,,,,,,25729033,26299345,522287
,,,,,,,,,,,25977474,26472201,522287
,,,,,,,,,,,26848805,7094826,522287
,,,,,,,,,,,27799804,26882485,522287
,,,,,,,,,,,28414573,28557616,522287
,,,,,,,,,,,28640167,28841343,522287
,,,,,,,,,,,28913138,29945014,522287
,,,,,,,,,,,29708861,20286731,522287
,,,,,,,,,,,30425236,27972562,522287
,,,,,,,,,,,31053469,29832044,522287
,,,,,,,,,,,31272272,32224544,522287
,,,,,,,,,,,31795356,26607374,522287
,,,,,,,,,,,32194960,28663940,522287
,,,,,,,,,,,32219535,31190360,522287
,,,,,,,,,,,32832255,31607168,522287
,,,,,,,,,,,33070248,22129070,522287
,,,,,,,,,,,33746410,33998609,522287
,,,,,,,,,,,33972546,31755052,522287
,,,,,,,,,,,34078885,31755052,522287
,,,,,,,,,,,34176026,19143765,522287
,,,,,,,,,,,35153950,20428714,522287
,,,,,,,,,,,35559944,1776310,522287
,,,,,,,,,,,35648128,11305077,522287
,,,,,,,,,,,36208890,15056151,522287
,,,,,,,,,,,37160416,12435397,522287
,,,,,,,,,,,37595427,36168734,522287
,,,,,,,,,,,38413808,35218477,522287
,,,,,,,,,,,38713863,33163660,522287
,,,,,,,,,,,38907530,36323883,522287
,,,,,,,,,,,39515026,620832,522287
,,,,,,,,,,,39757551,8905503,522287
,,,,,,,,,,,40014191,4367464,522287
,,,,,,,,,,,40446661,842771,522287
,,,,,,,,,,,40600358,35464244,522287
,,,,,,,,,,,40722993,29838567,522287
,,,,,,,,,,,41936210,31828458,522287
,,,,,,,,,,,42278653,36101743,522287
,,,,,,,,,,,43229271,24619802,522287
,,,,,,,,,,,44614135,8303952,522287
,,,,,,,,,,,44914653,5570563,522287
,,,,,,,,,,,45269215,38298567,522287
,,,,,,,,,,,45536733,38057284,522287
,,,,,,,,,,,45646643,29392022,522287
,,,,,,,,,,,46309008,16718759,522287
,,,,,,,,,,,47642334,15544296,522287
,,,,,,,,,,,48092286,30596566,522287
,,,,,,,,,,,48394972,39866478,522287
,,,,,,,,,,,49363332,27591477,522287
,,,,,,,,,,,50195808,15325837,522287
,,,,,,,,,,,50415715,939975,522287
,,,,,,,,,,,50905118,7940403,522287
,,,,,,,,,,,51379768,16059626,522287
,,,,,,,,,,,52556162,41158892,522287
,,,,,,,,,,,52868322,27673444,522287
,,,,,,,,,,,53140093,875584,522287
,,,,,,,,,,,53526764,40736775,522287
,,,,,,,,,,,53980271,4198761,522287
,,,,,,,,,,,56519230,22687771,522287
,,,,,,,,,,,13524305,14100034,3123041
,,,,,,,,,,,13712413,15900704,3123041
,,,,,,,,,,,14493526,15531674,3123041
,,,,,,,,,,,14579751,16576727,3123041
,,,,,,,,,,,14754667,11881297,3123041
,,,,,,,,,,,14838901,9354297,3123041
,,,,,,,,,,,14989753,11916498,3123041
,,,,,,,,,,,15231587,16863644,3123041
,,,,,,,,,,,15498977,16515630,3123041
,,,,,,,,,,,15764035,1691685,3123041
,,,,,,,,,,,16094748,16298481,3123041
,,,,,,,,,,,16258088,16915159,3123041
,,,,,,,,,,,16412116,14953033,3123041
,,,,,,,,,,,16559924,16861471,3123041
,,,,,,,,,,,16899374,3244322,3123041
,,,,,,,,,,,17056319,8595135,3123041
,,,,,,,,,,,17281916,17015180,3123041
,,,,,,,,,,,17566514,17296793,3123041
,,,,,,,,,,,18002649,16547561,3123041
,,,,,,,,,,,18131467,19079761,3123041
,,,,,,,,,,,18405702,16201905,3123041
,,,,,,,,,,,18715179,13814035,3123041
,,,,,,,,,,,19280415,14096165,3123041
,,,,,,,,,,,19612739,19824249,3123041
,,,,,,,,,,,20760208,20913716,3123041
,,,,,,,,,,,21123750,17795812,3123041
,,,,,,,,,,,21345895,21104764,3123041
,,,,,,,,,,,21473886,19169790,3123041
,,,,,,,,,,,21824541,20036909,3123041
,,,,,,,,,,,22143407,21314982,3123041
,,,,,,,,,,,22293895,20244203,3123041
,,,,,,,,,,,22577747,16592756,3123041
,,,,,,,,,,,22953645,22635653,3123041
,,,,,,,,,,,23269409,22720102,3123041
,,,,,,,,,,,23628315,15544151,3123041
,,,,,,,,,,,24001615,1359832,3123041
,,,,,,,,,,,24518286,8269554,3123041
,,,,,,,,,,,25232816,23423181,3123041
,,,,,,,,,,,25495326,20409876,3123041
,,,,,,,,,,,26551342,26934261,3123041
,,,,,,,,,,,26939188,27135445,3123041
,,,,,,,,,,,28325924,28180522,3123041
,,,,,,,,,,,28582789,29482283,3123041
,,,,,,,,,,,29074561,6827147,3123041
,,,,,,,,,,,29772475,1997066,3123041
,,,,,,,,,,,30124617,12923793,3123041
,,,,,,,,,,,32649920,922290,3123041
,,,,,,,,,,,32872263,2744354,3123041
,,,,,,,,,,,33148601,5696146,3123041
,,,,,,,,,,,33545801,32779300,3123041
,,,,,,,,,,,34863065,28333362,3123041
,,,,,,,,,,,35216008,31617249,3123041
,,,,,,,,,,,36046077,32352138,3123041
,,,,,,,,,,,36247039,36488445,3123041
,,,,,,,,,,,36379668,15544151,3123041
,,,,,,,,,,,36668745,1917204,3123041
,,,,,,,,,,,36985274,2478272,3123041
,,,,,,,,,,,37464150,29313092,3123041
,,,,,,,,,,,37769540,35575318,3123041
,,,,,,,,,,,38726527,17814449,3123041
,,,,,,,,,,,39101499,8766201,3123041
,,,,,,,,,,,39395513,15421355,3123041
,,,,,,,,,,,39759018,13408917,3123041
,,,,,,,,,,,41730367,28571861,3123041
,,,,,,,,,,,42403596,36161833,3123041
,,,,,,,,,,,43200209,40334257,3123041
,,,,,,,,,,,44312651,38100292,3123041
,,,,,,,,,,,45074316,34885914,3123041
,,,,,,,,,,,45533951,22362620,3123041
,,,,,,,,,,,46383660,25317029,3123041
,,,,,,,,,,,46812511,14128061,3123041
,,,,,,,,,,,47160629,39185757,3123041
,,,,,,,,,,,48877486,38792100,3123041
,,,,,,,,,,,49882157,33809678,3123041
,,,,,,,,,,,50881106,45563433,3123041
,,,,,,,,,,,53014001,14996484,3123041
,,,,,,,,,,,54350220,45996033,3123041
,,,,,,,,,,,55786591,15544151,3123041
,,,,,,,,,,,56375866,35430528,3123041
,,,,,,,,,,,45754641,43191694,7988337
,,,,,,,,,,,45903746,42844948,7988337
,,,,,,,,,,,46672432,42508649,7988337
,,,,,,,,,,,46828220,43656713,7988337
,,,,,,,,,,,47793912,42904343,7988337
,,,,,,,,,,,49145481,18912472,7988337
,,,,,,,,,,,49477734,42996634,7988337
,,,,,,,,,,,49738442,3599181,7988337
,,,,,,,,,,,49921840,2447882,7988337
,,,,,,,,,,,50257725,13642336,7988337
,,,,,,,,,,,54172106,9544833,7988337
,,,,,,,,,,,54937651,47679162,7988337
,,,,,,,,,,,55588975,47679162,7988337
,,,,,,,,,,,57899785,48641056,7988337
,,,,,,,,,,,47900033,9991163,8255615
,,,,,,,,,,,51479995,45621039,8255615
,,,,,,,,,,,55365685,29218942,8255615
,,,,,,,,,,,14843556,16921199,3158243
,,,,,,,,,,,15012308,17171782,3158243
,,,,,,,,,,,16569972,17612079,3158243
,,,,,,,,,,,16897205,15808265,3158243
,,,,,,,,,,,17400642,19257113,3158243
,,,,,,,,,,,17583470,16980234,3158243
,,,,,,,,,,,18290469,8136293,3158243
,,,,,,,,,,,18559465,19079651,3158243
,,,,,,,,,,,28841449,4080771,3158243
,,,,,,,,,,,31044427,27643429,3158243
,,,,,,,,,,,35321045,29510218,3158243
,,,,,,,,,,,36703754,28361310,3158243
,,,,,,,,,,,48682653,35179948,3158243
,,,,,,,,,,,46315901,40535152,7967844
,,,,,,,,,,,46676077,7605466,7967844
,,,,,,,,,,,47328680,38972928,7967844
,,,,,,,,,,,47594988,44362913,7967844
,,,,,,,,,,,48368574,15178770,7967844
,,,,,,,,,,,48660574,45028079,7967844
,,,,,,,,,,,49799413,42254668,7967844
,,,,,,,,,,,50653904,7931776,7967844
,,,,,,,,,,,52014849,4452084,7967844
,,,,,,,,,,,52295489,29657472,7967844
,,,,,,,,,,,53146985,47596954,7967844
,,,,,,,,,,,53624640,46734751,7967844
,,,,,,,,,,,53854332,48375355,7967844
,,,,,,,,,,,54082781,31320080,7967844
,,,,,,,,,,,54746287,5191719,7967844
,,,,,,,,,,,55027577,6254319,7967844
,,,,,,,,,,,55401517,39475936,7967844
,,,,,,,,,,,55693337,21680029,7967844
,,,,,,,,,,,55953911,36992325,7967844
,,,,,,,,,,,56539425,894164,7967844
,,,,,,,,,,,57034571,3108307,7967844
,,,,,,,,,,,57531908,47930644,7967844
,,,,,,,,,,,57886615,2393157,7967844
,,,,,,,,,,,58237949,7380813,7967844
,,,,,,,,,,,46199447,25080848,7920539
,,,,,,,,,,,46964531,42862527,7920539
,,,,,,,,,,,48098276,42087704,7920539
,,,,,,,,,,,49914164,43857063,7920539
,,,,,,,,,,,55420542,279243,7920539
,,,,,,,,,,,34684569,22064619,6691324
,,,,,,,,,,,35261384,35144260,6691324
,,,,,,,,,,,35610563,14565913,6691324
,,,,,,,,,,,36129202,13769817,6691324
,,,,,,,,,,,37090157,35925165,6691324
,,,,,,,,,,,37779120,5507205,6691324
,,,,,,,,,,,44656826,4763491,6691324
,,,,,,,,,,,44914291,18941325,6691324
,,,,,,,,,,,46472872,34771410,6691324
,,,,,,,,,,,47045081,37998732,6691324
,,,,,,,,,,,47370878,25704288,6691324
,,,,,,,,,,,48340588,44381453,6691324
,,,,,,,,,,,48507919,26322520,6691324
,,,,,,,,,,,49212578,4317906,6691324
,,,,,,,,,,,49977944,39183412,6691324
,,,,,,,,,,,50452821,37849439,6691324
,,,,,,,,,,,50884063,11733352,6691324
,,,,,,,,,,,51696987,37350151,6691324
,,,,,,,,,,,51957777,45830009,6691324
,,,,,,,,,,,52341421,9996895,6691324
,,,,,,,,,,,53165751,48114429,6691324
,,,,,,,,,,,53925207,5947392,6691324
,,,,,,,,,,,54092900,12061762,6691324
,,,,,,,,,,,54583383,27038865,6691324
,,,,,,,,,,,55106463,2942401,6691324
,,,,,,,,,,,55639257,19600157,6691324
,,,,,,,,,,,55798911,11733352,6691324
,,,,,,,,,,,56996198,23256694,6691324
,,,,,,,,,,,57469926,49185152,6691324
,,,,,,,,,,,9469191,3966827,1851837
,,,,,,,,,,,11785484,11365544,1851837
,,,,,,,,,,,13469040,10889619,1851837
,,,,,,,,,,,22160037,21018389,1851837
,,,,,,,,,,,22935938,2233960,1851837
,,,,,,,,,,,28367167,7834423,1851837
,,,,,,,,,,,29793521,1298978,1851837
,,,,,,,,,,,31039737,6296342,1851837
,,,,,,,,,,,32635862,33160504,1851837
,,,,,,,,,,,6312077,6156993,458191
,,,,,,,,,,,19236564,824913,458191
,,,,,,,,,,,20723457,1921241,458191
,,,,,,,,,,,20879077,13075701,458191
,,,,,,,,,,,21491853,4836978,458191
,,,,,,,,,,,22440431,16308015,458191
,,,,,,,,,,,22751747,23460793,458191
,,,,,,,,,,,22988305,14164816,458191
,,,,,,,,,,,23049937,23433415,458191
,,,,,,,,,,,25615766,25974261,458191
,,,,,,,,,,,27848834,22289643,458191
,,,,,,,,,,,57148123,30276780,8483744
,,,,,,,,,,,30003853,14544533,3504521
,,,,,,,,,,,30641977,23722816,3504521
,,,,,,,,,,,32861205,32941250,3504521
,,,,,,,,,,,33293591,26188123,3504521
,,,,,,,,,,,33854387,7058526,3504521
,,,,,,,,,,,34737831,4006645,3504521
,,,,,,,,,,,35391569,33232032,3504521
,,,,,,,,,,,36569052,10572929,3504521
,,,,,,,,,,,37596233,35412721,3504521
,,,,,,,,,,,39302368,35996103,3504521
,,,,,,,,,,,39986835,20216687,3504521
,,,,,,,,,,,40969726,111958,3504521
,,,,,,,,,,,41787215,35833465,3504521
,,,,,,,,,,,42151530,37103935,3504521
,,,,,,,,,,,43101205,14898584,3504521
,,,,,,,,,,,44327296,39457847,3504521
,,,,,,,,,,,45117753,39508502,3504521
,,,,,,,,,,,45673590,29299704,3504521
,,,,,,,,,,,46308425,15077829,3504521
,,,,,,,,,,,47111122,24622213,3504521
,,,,,,,,,,,48121370,8548480,3504521
,,,,,,,,,,,48800865,13534135,3504521
,,,,,,,,,,,50036053,20332653,3504521
,,,,,,,,,,,54620837,40814212,3504521
,,,,,,,,,,,56613507,43237641,3504521
,,,,,,,,,,,29571893,13993372,5006092
,,,,,,,,,,,29860497,1208168,5006092
,,,,,,,,,,,30325870,25723823,5006092
,,,,,,,,,,,30565809,26529641,5006092
,,,,,,,,,,,30737860,11942759,5006092
,,,,,,,,,,,30909959,30478458,5006092
,,,,,,,,,,,31113245,10483872,5006092
,,,,,,,,,,,31949494,1025133,5006092
,,,,,,,,,,,32473230,5409395,5006092
,,,,,,,,,,,33367888,26976273,5006092
,,,,,,,,,,,34126885,30119061,5006092
,,,,,,,,,,,34570926,13890067,5006092
,,,,,,,,,,,35296343,5574284,5006092
,,,,,,,,,,,35883179,2360503,5006092
,,,,,,,,,,,36470367,2230731,5006092
,,,,,,,,,,,38302990,5350210,5006092
,,,,,,,,,,,39840507,25439806,5006092
,,,,,,,,,,,40117398,3443366,5006092
,,,,,,,,,,,41095550,8398106,5006092
,,,,,,,,,,,42931549,39871504,5006092
,,,,,,,,,,,43283180,23134330,5006092
,,,,,,,,,,,44333125,51526,5006092
,,,,,,,,,,,45083310,12286473,5006092
,,,,,,,,,,,46156687,31353230,5006092
,,,,,,,,,,,47043168,35057532,5006092
,,,,,,,,,,,47875817,41503247,5006092
,,,,,,,,,,,48792873,25378738,5006092
,,,,,,,,,,,54608206,9895254,5006092
,,,,,,,,,,,55924438,7803447,5006092
,,,,,,,,,,,34183376,23179322,5048597
,,,,,,,,,,,37759652,29277545,5048597
,,,,,,,,,,,39343161,32277210,5048597
,,,,,,,,,,,39547132,13394350,5048597
,,,,,,,,,,,40230210,36094093,5048597
,,,,,,,,,,,42541787,14939469,5048597
,,,,,,,,,,,42975387,14476954,5048597
,,,,,,,,,,,43937854,3962264,5048597
,,,,,,,,,,,45252624,4355197,5048597
,,,,,,,,,,,45569532,20686337,5048597
,,,,,,,,,,,46888254,34416162,5048597
,,,,,,,,,,,47276297,29929142,5048597
,,,,,,,,,,,51285811,5999576,5048597
,,,,,,,,,,,52522453,9650883,5048597
,,,,,,,,,,,55818207,39069003,5048597
,,,,,,,,,,,56181296,30892187,5048597
,,,,,,,,,,,51241219,25792873,8863714
,,,,,,,,,,,54623708,47913941,8863714
,,,,,,,,,,,55173049,44195127,8863714
,,,,,,,,,,,45183715,1965840,7970663
,,,,,,,,,,,45911036,12427589,7970663
,,,,,,,,,,,46570295,10418912,7970663
,,,,,,,,,,,47020587,25134904,7970663
,,,,,,,,,,,55305186,5052902,7970663
,,,,,,,,,,,55333152,6170005,7970663
